date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
2021-06-24,KY,2021-06-17,2021-06-23,460460,1081,7189,23,0,0
2021-07-01,KY,2021-06-24,2021-06-30,461625,1165,7213,24,0,0
2021-07-08,KY,2021-07-01,2021-07-07,463043,1418,7242,29,0,0
2021-07-15,KY,2021-07-08,2021-07-14,465869,2826,7267,25,0,0
2021-07-22,KY,2021-07-15,2021-07-21,470541,4672,7301,34,0,0
2021-07-29,KY,2021-07-22,2021-07-28,478426,7885,7320,19,0,0
2021-08-05,KY,2021-07-29,2021-08-04,490684,12258,7348,28,0,0
2021-08-12,KY,2021-08-05,2021-08-11,508223,17539,7391,43,0,0
2021-08-19,KY,2021-08-12,2021-08-18,531948,23725,7457,66,0,0
2021-08-26,KY,2021-08-19,2021-08-25,561517,29569,7573,116,0,0
2021-09-02,KY,2021-08-26,2021-09-01,594709,33192,7761,188,0,0
2021-09-09,KY,2021-09-02,2021-09-08,625238,30529,7900,139,0,0
2021-09-16,KY,2021-09-09,2021-09-15,656478,31240,8092,192,0,0
2021-09-23,KY,2021-09-16,2021-09-22,682304,25826,8368,276,0,0
2021-09-30,KY,2021-09-23,2021-09-29,701499,19195,8633,265,0,0
2021-10-07,KY,2021-09-30,2021-10-06,717743,16244,8919,286,0,0
2021-10-14,KY,2021-10-07,2021-10-13,730072,12329,9182,263,0,0
2021-10-21,KY,2021-10-14,2021-10-20,738983,8911,9425,243,0,0
2021-10-28,KY,2021-10-21,2021-10-27,746669,7686,9665,240,0,0
2021-11-04,KY,2021-10-28,2021-11-03,753808,7139,9833,168,0,0
2021-11-11,KY,2021-11-04,2021-11-10,762326,8518,10062,229,0,0
2021-11-18,KY,2021-11-11,2021-11-17,771976,9650,10318,256,0,0
2021-11-25,KY,2021-11-18,2021-11-24,783595,11619,10760,442,0,0
2021-12-02,KY,2021-11-25,2021-12-01,796324,12729,10943,183,0,0
2021-12-09,KY,2021-12-02,2021-12-08,812669,16345,11347,404,0,0
2021-12-16,KY,2021-12-09,2021-12-15,828044,15375,11676,329,0,0
2021-12-23,KY,2021-12-16,2021-12-22,844821,16777,11883,207,0,0
2021-12-30,KY,2021-12-23,2021-12-29,872477,27656,12097,214,0,0
2022-01-06,KY,2021-12-30,2022-01-05,928534,56057,12255,158,0,0
2022-01-13,KY,2022-01-06,2022-01-12,1001183,72649,12434,179,0,0
2022-01-20,KY,2022-01-13,2022-01-19,1096104,94921,12614,180,0,0
2022-01-27,KY,2022-01-20,2022-01-26,1182786,86682,12786,172,0,0
2022-02-03,KY,2022-01-27,2022-02-02,1243811,61025,12974,188,0,0
2022-02-10,KY,2022-02-03,2022-02-09,1285826,42015,13182,208,0,0
2022-02-17,KY,2022-02-10,2022-02-16,1299145,13319,13449,267,0,0
2022-02-24,KY,2022-02-17,2022-02-23,1312374,13229,13664,215,0,0
2022-03-03,KY,2022-02-24,2022-03-02,1319549,7175,13900,236,0,0
2022-03-10,KY,2022-03-03,2022-03-09,1323877,4328,14097,197,0,0
2022-03-17,KY,2022-03-10,2022-03-16,1326919,3042,14380,283,0,0
2022-03-24,KY,2022-03-17,2022-03-23,1328764,1845,14659,279,0,0
2022-03-31,KY,2022-03-24,2022-03-30,1330173,1409,14895,236,0,0
2022-04-07,KY,2022-03-31,2022-04-06,1331520,1347,15028,133,0,0
2022-04-14,KY,2022-04-07,2022-04-13,1333116,1596,15028,0,0,0
2022-04-21,KY,2022-04-14,2022-04-20,1335192,2076,15028,0,0,0
2022-04-28,KY,2022-04-21,2022-04-27,1335623,431,15413,385,0,0
2022-05-05,KY,2022-04-28,2022-05-04,1339539,3916,15568,155,0,0
2022-05-12,KY,2022-05-05,2022-05-11,1345170,5631,15733,165,0,0
2022-05-19,KY,2022-05-12,2022-05-18,1352380,7210,15826,93,0,0
2022-05-26,KY,2022-05-19,2022-05-25,1361039,8659,15904,78,0,0
2022-06-02,KY,2022-05-26,2022-06-01,1368715,7676,15941,37,0,0
2022-06-09,KY,2022-06-02,2022-06-08,1378743,10028,16004,63,0,0
2022-06-16,KY,2022-06-09,2022-06-15,1387820,9077,16063,59,0,0
2022-06-23,KY,2022-06-16,2022-06-22,1397535,9715,16114,51,0,0
2022-06-30,KY,2022-06-23,2022-06-29,1409592,12057,16144,30,0,0
2022-07-07,KY,2022-06-30,2022-07-06,1422185,12593,16182,38,0,0
2022-07-14,KY,2022-07-07,2022-07-13,1437692,15507,16243,61,0,0
2022-07-21,KY,2022-07-14,2022-07-20,1455073,17381,16292,49,0,0
2022-07-28,KY,2022-07-21,2022-07-27,1472481,17408,16351,59,0,0
2022-08-04,KY,2022-07-28,2022-08-03,1488814,16333,16396,45,0,0
2022-08-11,KY,2022-08-04,2022-08-10,1504229,15415,16464,68,0,0
2022-08-18,KY,2022-08-11,2022-08-17,1520553,16324,16540,76,0,0
2022-08-25,KY,2022-08-18,2022-08-24,1540500,19947,16603,63,0,0
2022-09-01,KY,2022-08-25,2022-08-31,1559302,18802,16679,76,0,0
2022-09-08,KY,2022-09-01,2022-09-07,1572428,13126,16757,78,0,0
2022-09-15,KY,2022-09-08,2022-09-14,1582080,9652,16822,65,0,0
2022-09-22,KY,2022-09-15,2022-09-21,1588971,6891,16902,80,0,0
2022-09-29,KY,2022-09-22,2022-09-28,1594063,5092,16969,67,0,0
2022-10-06,KY,2022-09-29,2022-10-05,1598444,4381,17030,61,0,0
2022-10-13,KY,2022-10-06,2022-10-12,1602627,4183,17111,81,0,0
2022-10-20,KY,2022-10-13,2022-10-19,1606793,4166,17191,80,0,0
2022-10-27,KY,2022-10-20,2022-10-26,1611693,4900,17261,70,0,0
2022-11-03,KY,2022-10-27,2022-11-02,1617226,5533,17321,60,0,0
2022-11-10,KY,2022-11-03,2022-11-09,1622446,5220,17361,40,0,0
2022-11-17,KY,2022-11-10,2022-11-16,1626939,4493,17410,49,0,0
2022-11-24,KY,2022-11-17,2022-11-23,1632021,5082,17459,49,0,0
2022-12-01,KY,2022-11-24,2022-11-30,1637965,5944,17501,42,0,0
2022-12-08,KY,2022-12-01,2022-12-07,1644705,6740,17529,28,0,0
2022-12-15,KY,2022-12-08,2022-12-14,1652164,7459,17578,49,0,0
2022-12-22,KY,2022-12-15,2022-12-21,1659588,7424,17624,46,0,0
2022-12-29,KY,2022-12-22,2022-12-28,1665289,5701,17670,46,0,0
2023-01-05,KY,2022-12-29,2023-01-04,1670247,4958,17697,27,0,0
2023-01-12,KY,2023-01-05,2023-01-11,1675363,5116,17734,37,0,0
2020-01-23,LA,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,LA,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,LA,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,LA,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,LA,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,LA,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,LA,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,LA,2020-03-05,2020-03-11,5,5,0,0,0,0
2020-03-19,LA,2020-03-12,2020-03-18,266,261,6,6,0,0
2020-03-26,LA,2020-03-19,2020-03-25,1796,1530,65,59,0,0
2020-04-02,LA,2020-03-26,2020-04-01,6424,4628,273,208,0,0
2020-04-09,LA,2020-04-02,2020-04-08,17030,10606,655,382,0,0
2020-04-16,LA,2020-04-09,2020-04-15,21949,4919,1104,449,0,0
2020-04-23,LA,2020-04-16,2020-04-22,25253,3304,1475,371,0,0
2020-04-30,LA,2020-04-23,2020-04-29,27660,2407,1841,366,0,0
2020-05-07,LA,2020-04-30,2020-05-06,30398,2738,2162,321,0,0
2020-05-14,LA,2020-05-07,2020-05-13,32623,2225,2381,219,0,0
2020-05-21,LA,2020-05-14,2020-05-20,35316,2693,2609,228,0,0
2020-05-28,LA,2020-05-21,2020-05-27,38486,3170,2721,112,0,0
2020-06-04,LA,2020-05-28,2020-06-03,41108,2622,2868,147,0,0
2020-06-11,LA,2020-06-04,2020-06-10,44014,2906,2967,99,0,0
2020-06-18,LA,2020-06-11,2020-06-17,48249,4235,3059,92,0,0
2020-06-25,LA,2020-06-18,2020-06-24,52477,4228,3151,92,0,0
2020-07-02,LA,2020-06-25,2020-07-01,60178,7701,3238,87,0,0
2020-07-09,LA,2020-07-02,2020-07-08,70151,9973,3339,101,0,0
2020-07-16,LA,2020-07-09,2020-07-15,84135,13984,3460,121,0,0
2020-07-23,LA,2020-07-16,2020-07-22,99354,15219,3667,207,0,0
2020-07-30,LA,2020-07-23,2020-07-29,112773,13419,3882,215,0,0
2020-08-06,LA,2020-07-30,2020-08-05,125943,13170,4096,214,0,0
2020-08-13,LA,2020-08-06,2020-08-12,134304,8361,4355,259,0,0
2020-08-20,LA,2020-08-13,2020-08-19,139900,5596,4608,253,0,0
2020-08-27,LA,2020-08-20,2020-08-26,145722,5822,4851,243,0,0
2020-09-03,LA,2020-08-27,2020-09-02,150724,5002,5005,154,0,0
2020-09-10,LA,2020-09-03,2020-09-09,155875,5151,5139,134,0,0
2020-09-17,LA,2020-09-10,2020-09-16,159876,4001,5296,157,0,0
2020-09-24,LA,2020-09-17,2020-09-23,163889,4013,5408,112,0,0
2020-10-01,LA,2020-09-24,2020-09-30,167455,3566,5511,103,0,0
2020-10-08,LA,2020-10-01,2020-10-07,172625,5170,5603,92,0,0
2020-10-15,LA,2020-10-08,2020-10-14,176239,3614,5695,92,0,0
2020-10-22,LA,2020-10-15,2020-10-21,181151,4912,5784,89,0,0
2020-10-29,LA,2020-10-22,2020-10-28,185830,4679,5890,106,0,0
2020-11-05,LA,2020-10-29,2020-11-04,190188,4358,5975,85,0,0
2020-11-12,LA,2020-11-05,2020-11-11,194711,4523,6058,83,0,0
2020-11-19,LA,2020-11-12,2020-11-18,209923,15212,6184,126,0,0
2020-11-26,LA,2020-11-19,2020-11-25,225639,15716,6350,166,0,0
2020-12-03,LA,2020-11-26,2020-12-02,241336,15697,6501,151,0,0
2020-12-10,LA,2020-12-03,2020-12-09,258926,17590,6683,182,0,0
2020-12-17,LA,2020-12-10,2020-12-16,275551,16625,6932,249,0,0
2020-12-24,LA,2020-12-17,2020-12-23,293930,18379,7226,294,0,0
2020-12-31,LA,2020-12-24,2020-12-30,311230,17300,7448,222,0,0
2021-01-07,LA,2020-12-31,2021-01-06,333513,22283,7681,233,0,0
2021-01-14,LA,2021-01-07,2021-01-13,355841,22328,8022,341,0,0
2021-01-21,LA,2021-01-14,2021-01-20,374585,18744,8383,361,0,0
2021-01-28,LA,2021-01-21,2021-01-27,392414,17829,8688,305,0,0
2021-02-04,LA,2021-01-28,2021-02-03,406240,13826,9006,318,0,0
2021-02-11,LA,2021-02-04,2021-02-10,414723,8483,9212,206,0,0
2021-02-18,LA,2021-02-11,2021-02-17,421023,6300,9390,178,0,0
2021-02-25,LA,2021-02-18,2021-02-24,426930,5907,9527,137,0,0
2021-03-04,LA,2021-02-25,2021-03-03,431794,4864,9668,141,0,0
2021-03-11,LA,2021-03-04,2021-03-10,435505,3711,9812,144,0,0
2021-03-18,LA,2021-03-11,2021-03-17,438983,3478,9955,143,0,0
2021-03-25,LA,2021-03-18,2021-03-24,442231,3248,10055,100,0,0
2021-04-01,LA,2021-03-25,2021-03-31,444874,2643,10141,86,0,0
2021-04-08,LA,2021-04-01,2021-04-07,447645,2771,10185,44,0,0
2021-04-15,LA,2021-04-08,2021-04-14,450694,3049,10264,79,0,0
2021-04-22,LA,2021-04-15,2021-04-21,454396,3702,10316,52,0,0
2021-04-29,LA,2021-04-22,2021-04-28,457351,2955,10366,50,0,0
2021-05-06,LA,2021-04-29,2021-05-05,460802,3451,10417,51,0,0
2021-05-13,LA,2021-05-06,2021-05-12,464005,3203,10461,44,0,0
2021-05-20,LA,2021-05-13,2021-05-19,467056,3051,10507,46,0,0
2021-05-27,LA,2021-05-20,2021-05-26,469842,2786,10561,54,0,0
2021-06-03,LA,2021-05-27,2021-06-02,472253,2411,10594,33,0,0
2021-06-10,LA,2021-06-03,2021-06-09,474674,2421,10632,38,0,0
2021-06-17,LA,2021-06-10,2021-06-16,476804,2130,10670,38,0,0
2021-06-24,LA,2021-06-17,2021-06-23,478943,2139,10708,38,0,0
2021-07-01,LA,2021-06-24,2021-06-30,481472,2529,10735,27,0,0
2021-07-08,LA,2021-07-01,2021-07-07,485805,4333,10765,30,0,0
2021-07-15,LA,2021-07-08,2021-07-14,492841,7036,10809,44,0,0
2021-07-22,LA,2021-07-15,2021-07-21,506882,14041,10874,65,0,0
2021-07-29,LA,2021-07-22,2021-07-28,531952,25070,10948,74,0,0
2021-08-05,LA,2021-07-29,2021-08-04,562320,30368,11130,182,0,0
2021-08-12,LA,2021-08-05,2021-08-11,601941,39621,11407,277,0,0
2021-08-19,LA,2021-08-12,2021-08-18,638443,36502,11790,383,0,0
2021-08-26,LA,2021-08-19,2021-08-25,671237,32794,12225,435,0,0
2021-09-02,LA,2021-08-26,2021-09-01,692176,20939,12582,357,0,0
2021-09-09,LA,2021-09-02,2021-09-08,705498,13322,12915,333,0,0
2021-09-16,LA,2021-09-09,2021-09-15,721795,16297,13318,403,0,0
2021-09-23,LA,2021-09-16,2021-09-22,732005,10210,13659,341,0,0
2021-09-30,LA,2021-09-23,2021-09-29,739661,7656,13900,241,0,0
2021-10-07,LA,2021-09-30,2021-10-06,745571,5910,14101,201,0,0
2021-10-14,LA,2021-10-07,2021-10-13,750473,4902,14266,165,0,0
2021-10-21,LA,2021-10-14,2021-10-20,754027,3554,14422,156,0,0
2021-10-28,LA,2021-10-21,2021-10-27,757739,3712,14504,82,0,0
2021-11-04,LA,2021-10-28,2021-11-03,760691,2952,14582,78,0,0
2021-11-11,LA,2021-11-04,2021-11-10,763628,2937,14659,77,0,0
2021-11-18,LA,2021-11-11,2021-11-17,766391,2763,14720,61,0,0
2021-11-25,LA,2021-11-18,2021-11-24,769051,2660,14770,50,0,0
2021-12-02,LA,2021-11-25,2021-12-01,771837,2786,14801,31,0,0
2021-12-09,LA,2021-12-02,2021-12-08,774913,3076,14854,53,0,0
2021-12-16,LA,2021-12-09,2021-12-15,778542,3629,14909,55,0,0
2021-12-23,LA,2021-12-16,2021-12-22,787538,8996,14943,34,0,0
2021-12-30,LA,2021-12-23,2021-12-29,816228,28690,14981,38,0,0
2022-01-06,LA,2021-12-30,2022-01-05,879549,63321,15024,43,0,0
2022-01-13,LA,2022-01-06,2022-01-12,949941,70392,15116,92,0,0
2022-01-20,LA,2022-01-13,2022-01-19,1037249,87308,15247,131,0,0
2022-01-27,LA,2022-01-20,2022-01-26,1145204,107955,15521,274,0,0
2022-02-03,LA,2022-01-27,2022-02-02,1179772,34568,15781,260,0,0
2022-02-10,LA,2022-02-03,2022-02-09,1204644,24872,16065,284,0,0
2022-02-17,LA,2022-02-10,2022-02-16,1216345,11701,16303,238,0,0
2022-02-24,LA,2022-02-17,2022-02-23,1223983,7638,16556,253,0,0
2022-03-03,LA,2022-02-24,2022-03-02,1227061,3078,16674,118,0,0
2022-03-10,LA,2022-03-03,2022-03-09,1229292,2231,16831,157,0,0
2022-03-17,LA,2022-03-10,2022-03-16,1230564,1272,16960,129,0,0
2022-03-24,LA,2022-03-17,2022-03-23,1231511,947,17042,82,0,0
2022-03-31,LA,2022-03-24,2022-03-30,1232212,701,17116,74,0,0
2022-04-07,LA,2022-03-31,2022-04-06,1233180,968,17153,37,0,0
2022-04-14,LA,2022-04-07,2022-04-13,1234101,921,17183,30,0,0
2022-04-21,LA,2022-04-14,2022-04-20,1235638,1537,17203,20,0,0
2022-04-28,LA,2022-04-21,2022-04-27,1237276,1638,17229,26,0,0
2022-05-05,LA,2022-04-28,2022-05-04,1239424,2148,17261,32,0,0
2022-05-12,LA,2022-05-05,2022-05-11,1242764,3340,17281,20,0,0
2022-05-19,LA,2022-05-12,2022-05-18,1247878,5114,17298,17,0,0
2022-05-26,LA,2022-05-19,2022-05-25,1254595,6717,17313,15,0,0
2022-06-02,LA,2022-05-26,2022-06-01,1261786,7191,17324,11,0,0
2022-06-09,LA,2022-06-02,2022-06-08,1271012,9226,17346,22,0,0
2022-06-16,LA,2022-06-09,2022-06-15,1280955,9943,17363,17,0,0
2022-06-23,LA,2022-06-16,2022-06-22,1292605,11650,17378,15,0,0
2022-06-30,LA,2022-06-23,2022-06-29,1305499,12894,17405,27,0,0
2022-07-07,LA,2022-06-30,2022-07-06,1318114,12615,17421,16,0,0
2022-07-14,LA,2022-07-07,2022-07-13,1339245,21131,17459,38,0,0
2022-07-21,LA,2022-07-14,2022-07-20,1357396,18151,17492,33,0,0
2022-07-28,LA,2022-07-21,2022-07-27,1372134,14738,17550,58,0,0
2022-08-04,LA,2022-07-28,2022-08-03,1385619,13485,17616,66,0,0
2022-08-11,LA,2022-08-04,2022-08-10,1396536,10917,17676,60,0,0
2022-08-18,LA,2022-08-11,2022-08-17,1407047,10511,17743,67,0,0
2022-08-25,LA,2022-08-18,2022-08-24,1418197,11150,17822,79,0,0
2022-09-01,LA,2022-08-25,2022-08-31,1431011,12814,17870,48,0,0
2022-09-08,LA,2022-09-01,2022-09-07,1440257,9246,17898,28,0,0
2022-09-15,LA,2022-09-08,2022-09-14,1446738,6481,17954,56,0,0
2022-09-22,LA,2022-09-15,2022-09-21,1451304,4566,17992,38,0,0
2022-09-29,LA,2022-09-22,2022-09-28,1454450,3146,18045,53,0,0
2022-10-06,LA,2022-09-29,2022-10-05,1456658,2208,18087,42,0,0
2022-10-13,LA,2022-10-06,2022-10-12,1458706,2048,18126,39,0,0
2022-10-20,LA,2022-10-13,2022-10-19,1459866,1160,18137,11,0,0
2022-10-27,LA,2022-10-20,2022-10-26,1461433,1567,18167,30,0,0
2022-11-03,LA,2022-10-27,2022-11-02,1463379,1946,18192,25,0,0
2022-11-10,LA,2022-11-03,2022-11-09,1465700,2321,18217,25,0,0
2022-11-17,LA,2022-11-10,2022-11-16,1467573,1873,18233,16,0,0
2022-11-24,LA,2022-11-17,2022-11-23,1470441,2868,18258,25,0,0
2022-12-01,LA,2022-11-24,2022-11-30,1473092,2651,18274,16,0,0
2022-12-08,LA,2022-12-01,2022-12-07,1477545,4453,18296,22,0,0
2022-12-15,LA,2022-12-08,2022-12-14,1482269,4724,18324,28,0,0
2022-12-22,LA,2022-12-15,2022-12-21,1507707,4041,18345,21,21397,0
2022-12-29,LA,2022-12-22,2022-12-28,1514113,6406,18370,25,0,0
2023-01-05,LA,2022-12-29,2023-01-04,1521203,7090,18394,24,0,0
2023-01-12,LA,2023-01-05,2023-01-11,1528052,6849,18436,42,0,0
2020-01-23,MA,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,MA,2020-01-23,2020-01-29,1,1,0,0,0,0
2020-02-06,MA,2020-01-30,2020-02-05,1,0,0,0,0,0
2020-02-13,MA,2020-02-06,2020-02-12,2,1,0,0,0,0
2020-02-20,MA,2020-02-13,2020-02-19,2,0,0,0,0,0
2020-02-27,MA,2020-02-20,2020-02-26,2,0,0,0,0,0
2020-03-05,MA,2020-02-27,2020-03-04,6,4,0,0,0,0
2020-03-12,MA,2020-03-05,2020-03-11,132,126,0,0,0,0
2020-03-19,MA,2020-03-12,2020-03-18,1019,887,0,0,0,0
2020-03-26,MA,2020-03-19,2020-03-25,4363,3344,15,15,0,0
2020-04-02,MA,2020-03-26,2020-04-01,11263,6900,122,107,0,0
2020-04-09,MA,2020-04-02,2020-04-08,21990,10727,433,311,0,0
2020-04-16,MA,2020-04-09,2020-04-15,35777,13787,1108,675,0,0
2020-04-23,MA,2020-04-16,2020-04-22,51346,15569,2182,1074,0,0
2020-04-30,MA,2020-04-23,2020-04-29,64814,13468,3406,1224,0,0
2020-05-07,MA,2020-04-30,2020-05-06,76045,11231,4420,1014,0,0
2020-05-14,MA,2020-05-07,2020-05-13,84351,8306,5315,895,0,0
2020-05-21,MA,2020-05-14,2020-05-20,91221,6870,6066,751,0,0
2020-05-28,MA,2020-05-21,2020-05-27,95604,4383,6547,481,0,0
2020-06-04,MA,2020-05-28,2020-06-03,98697,3093,7152,605,0,0
2020-06-11,MA,2020-06-04,2020-06-10,100707,2010,7454,302,0,0
2020-06-18,MA,2020-06-11,2020-06-17,102106,1399,7734,280,0,0
2020-06-25,MA,2020-06-18,2020-06-24,103368,1262,7938,204,0,0
2020-07-02,MA,2020-06-25,2020-07-01,104666,1298,8090,152,0,0
2020-07-09,MA,2020-07-02,2020-07-08,105926,1260,8243,153,0,0
2020-07-16,MA,2020-07-09,2020-07-15,107532,1606,8364,121,0,0
2020-07-23,MA,2020-07-16,2020-07-22,109126,1594,8468,104,0,0
2020-07-30,MA,2020-07-23,2020-07-29,111129,2003,8580,112,0,0
2020-08-06,MA,2020-07-30,2020-08-05,113161,2032,8659,79,0,0
2020-08-13,MA,2020-08-06,2020-08-12,115152,1991,8769,110,0,0
2020-08-20,MA,2020-08-13,2020-08-19,117301,2149,8876,107,0,0
2020-08-27,MA,2020-08-20,2020-08-26,119474,2173,8987,111,0,0
2020-09-03,MA,2020-08-27,2020-09-02,121845,2371,9066,79,0,0
2020-09-10,MA,2020-09-03,2020-09-09,123162,1317,9146,80,0,0
2020-09-17,MA,2020-09-10,2020-09-16,125718,2556,9245,99,0,0
2020-09-24,MA,2020-09-17,2020-09-23,128531,2813,9347,102,0,0
2020-10-01,MA,2020-09-24,2020-09-30,132137,3606,9456,109,0,0
2020-10-08,MA,2020-10-01,2020-10-07,136512,4375,9557,101,0,0
2020-10-15,MA,2020-10-08,2020-10-14,141013,4501,9647,90,0,0
